ID,Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
tt4613558, Dirilis: Ertugrul,,120.0,8.6,166.0,"Action, Adventure, Drama            ",urdu
tt2327333,Ideachi Kalpana,2010.0,175.0,5.8,34.0,Comedy            ,marathi
tt0308194,Dukh Bhanjan Tera Naam,1974.0,,7.3,26.0,,punjabi
tt8081566,Vijay Superum Pournamiyum,2019.0,135.0,7.1,1191.0,"Comedy, Drama            ",malayalam
tt3012236,The Play,2013.0,110.0,6.9,12.0,Thriller            ,bengali
tt0290183,Elaan,1994.0,146.0,5.3,839.0,"Action, Crime, Thriller            ",hindi
tt6065974,Yaari Dosti,2016.0,135.0,6.2,22.0,Comedy            ,marathi
tt8970208,Kattu Paya Sir Intha Kaali,2018.0,,2.8,5.0,"Action, Crime, Drama            ",tamil
tt6755888,ISIS: Enemies of Humanity,2017.0,135.0,7.5,8.0,Action            ,hindi
tt0290781,Muthu Chippi,1968.0,146.0,6.7,6.0,,tamil
tt1547442,Aayirathil Oruvan,2009.0,138.0,6.4,153.0,Drama            ,malayalam
tt1275692,Kuheli,1971.0,129.0,7.4,75.0,Horror            ,bengali
tt5103940,Ithinumappuram,2015.0,135.0,5.6,11.0,Drama            ,malayalam
tt8011346,Devarattam,2019.0,140.0,4.3,191.0,"Action, Drama            ",tamil
tt2217781,Dhoni,,135.0,6.7,555.0,"Drama, Family            ",tamil
tt6405220,Bulund,1993.0,,5.6,41.0,Action            ,hindi
tt0267548,Haseena Maan Jaayegi,1999.0,147.0,6.2,2977.0,"Action, Comedy, Romance            ",hindi
tt0260015,Ezhai Padum Padu,1950.0,197.0,7.3,7.0,,tamil
tt0154924,Naanal,1965.0,126.0,5.5,22.0,,tamil
tt10638296,Guna 369,2019.0,146.0,6.2,318.0,"Action, Drama            ",telugu
tt0257375,Agni Putrudu,1987.0,,7.0,9.0,Drama            ,telugu
tt0449868,Chambal Ke Daku,1982.0,,5.8,5.0,"Action, Thriller            ",hindi
tt2918996,Masth Majaa Maadi,2008.0,160.0,7.4,80.0,Comedy            ,kannada
tt8060624,Nawabzaade,2018.0,112.0,4.4,853.0,"Comedy, Romance            ",hindi
tt0245851,Dhairyavanthudu,1986.0,138.0,6.2,13.0,"Crime, Family            ",telugu
tt0213985,Partition,2007.0,116.0,6.9,2480.0,"Drama, Romance            ",punjabi
tt1471144,340,2009.0,,4.6,9.0,Thriller            ,hindi
tt2198644,The Victim,2012.0,,7.9,12.0,Drama            ,kashmiri
tt10955578,Action,,158.0,4.5,808.0,"Action, Adventure, Thriller            ",tamil
tt7856408,Joe: The Black Assassin,2017.0,,8.9,37.0,Action            ,tamil
tt11162502,G the Film,2020.0,,7.5,11.0,Action            ,gujarati
tt0260155,Mahakaal,1994.0,132.0,4.4,240.0,"Comedy, Horror            ",hindi
tt0896848,Rathrimazha,2007.0,,5.3,10.0,"Drama, Romance            ",malayalam
tt1479670,Arasu Dharbar,2003.0,164.0,5.6,59.0,Drama            ,tamil
tt1385824,13B: Fear Has a New Address,2009.0,146.0,7.3,6103.0,"Drama, Horror, Mystery            ",tamil
tt0156192,Zindagi,1940.0,120.0,7.0,12.0,Drama            ,hindi
tt4715406,Kuch Pyar Ka Pagalpan Bhi Tha,,,7.7,74.0,Drama            ,oriya
tt6543276,Kid Krrish,2013.0,69.0,7.1,18.0,Animation            ,hindi
tt6069520,Colkatay Columbus,2016.0,126.0,4.0,130.0,"Comedy, Drama, Fantasy            ",bengali
tt0359580,Ladies Tailor,1981.0,,5.8,27.0,Comedy            ,hindi
tt11952760,Alludu Adhurs,2021.0,149.0,2.4,731.0,"Action, Comedy            ",telugu
tt0323365,Nariman,2001.0,,5.3,156.0,"Action, Crime, Drama            ",malayalam
tt3454070,Heer & Hero,2013.0,124.0,4.9,40.0,"Comedy, Romance            ",punjabi
tt0353782,Napoleon,1994.0,,6.2,84.0,"Adventure, Family            ",malayalam
tt10508722,A Thing Of Magic,2019.0,100.0,7.7,6.0,"Comedy, Drama, Family            ",marathi
tt0152836,Taal,1999.0,179.0,6.7,5013.0,"Drama, Musical, Romance            ",hindi
tt5774888,Truckbhar Swapna,2018.0,,5.8,18.0,Drama            ,marathi
tt0352676,Oohakachavadam,1988.0,143.0,6.2,6.0,,malayalam
tt0762092,Doodh Aur Apheem,2006.0,83.0,7.1,16.0,"Adventure, Drama, Music            ",hindi
tt0473310,Ram Gopal Varma Ki Aag,2007.0,171.0,1.7,6578.0,"Action, Adventure, Comedy            ",hindi
tt5985720,Nenjam Marappathillai,2021.0,150.0,6.3,1274.0,"Horror, Thriller            ",tamil
tt7159082,Mayer Adhikar,1998.0,150.0,5.2,5.0,Drama            ,bengali
tt0231646,Ghar Ghar Ki Kahani,1988.0,155.0,4.9,202.0,"Comedy, Drama            ",hindi
tt3160450,Ooops a Desi,2013.0,126.0,6.4,176.0,Thriller            ,hindi
tt2425902,Bhalobasa Off Route E,2012.0,130.0,4.0,8.0,Drama            ,bengali
tt0178181,Aamne - Saamne,1967.0,163.0,6.5,80.0,"Crime, Mystery, Romance            ",punjabi
tt0247932,Anveshana,1985.0,113.0,7.5,304.0,"Mystery, Thriller            ",telugu
tt4613540, Dirilis: Ertugrul,,120.0,8.8,187.0,"Action, Adventure, Drama            ",oriya
tt7345948,Ottamuri Velicham,2017.0,102.0,7.4,82.0,Drama            ,malayalam
tt1839596,Rockstar,2011.0,159.0,7.7,40066.0,"Drama, Music, Romance            ",hindi
tt6620266,Lakshyam,2017.0,120.0,5.6,382.0,"Action, Adventure, Thriller            ",malayalam
tt4270854,Mahajan,1990.0,145.0,7.2,11.0,"Drama, Family, Music            ",bengali
tt2432682,Huduga Hudugi,2010.0,,6.1,15.0,Comedy            ,kannada
tt0367723,Farishta Ya Qatil,1977.0,126.0,5.2,13.0,"Action, Drama            ",hindi
tt3423376,Nagna sathyam,2014.0,,5.4,11.0,Action            ,telugu
tt0250120,Yeh Aman,1971.0,,7.9,7.0,Drama            ,oriya
tt0091717,Papori,1986.0,144.0,6.6,7.0,,assamese
tt5900118,Kismath,2016.0,102.0,6.7,437.0,"Drama, Musical, Romance            ",malayalam
tt2885332,Aur Ek Dharmatma,1991.0,,7.6,5.0,Action            ,hindi
tt2367056,Chal Pichchur Banate Hain,2012.0,115.0,6.1,47.0,"Comedy, Drama            ",hindi
tt4846926,Hero Naam Yaad Rakhi,2015.0,101.0,5.5,129.0,"Romance, Thriller            ",punjabi
tt0813550,Lakshmi,2006.0,,5.9,454.0,"Action, Drama            ",telugu
tt9642630,Prawaas,2020.0,133.0,7.9,149.0,"Drama, Family            ",marathi
tt1941459,Azhagar Samiyin Kuthirai,2011.0,122.0,7.2,224.0,Drama            ,tamil
tt0363996,Sesh Anka,1963.0,125.0,8.2,88.0,"Crime, Drama            ",bengali
tt11343552,Anukunnadi Okkati Ayyindhi Okati,2020.0,122.0,4.6,219.0,"Comedy, Crime, Drama            ",telugu
tt1419038,Made in Pakistan,2009.0,56.0,7.6,39.0,Documentary            ,urdu
tt0275544,Naayakan,1985.0,,7.8,33.0,Drama            ,malayalam
tt3401910,Okkadine,2013.0,133.0,5.6,68.0,"Action, Romance            ",telugu
tt5457772,Sarrainodu,2016.0,159.0,6.4,4549.0,"Action, Drama            ",telugu
tt0359960,Sewak,1975.0,,6.7,9.0,Drama            ,hindi
tt3227034,Duniya,2007.0,140.0,7.2,216.0,Drama            ,kannada
tt8532534,Darklight,2019.0,113.0,6.5,8.0,Drama            ,hindi
tt11724834,Love Diaries,2020.0,,6.4,11.0,"Comedy, Romance            ",nepali
tt0430232,International Crook,1974.0,138.0,6.5,62.0,"Action, Crime            ",hindi
tt0242309,Bhagwan Parshuram,1970.0,136.0,8.9,9.0,Drama            ,hindi
tt0112272,Ab Insaf Hoga,1995.0,125.0,5.0,30.0,"Action, Drama            ",hindi
tt0254955,American Ammayi,1999.0,,2.7,22.0,Comedy            ,malayalam
tt0246176,Puli Bebbuli,1983.0,149.0,6.6,14.0,"Action, Family, Drama            ",telugu
tt0384914,Dhukdhuki,2000.0,163.0,7.8,12.0,Romance            ,nepali
tt10469118,Hellaro,2019.0,121.0,8.7,1030.0,Drama            ,gujarati
tt0237395,Lal Patthar,1971.0,148.0,6.5,115.0,Drama            ,hindi
tt0319663,Kelona,1996.0,,4.0,33.0,,urdu
tt0404537,Vansh,1992.0,135.0,6.1,76.0,"Action, Crime, Drama            ",hindi
tt0246275,Thathayya Premaleelalu,1980.0,,5.7,7.0,"Comedy, Family            ",telugu
tt0231414,Daasi,1981.0,,5.0,32.0,"Drama, Romance            ",hindi
tt0290632,Goa Dalli CID 999,1968.0,145.0,8.0,69.0,"Crime, Thriller            ",kannada
tt0981246,Meray Paas Paas,,60.0,5.1,21.0,"Family, Romance            ",urdu
tt1219315,Bandie,1978.0,,4.6,25.0,"Action, Drama, Romance            ",hindi
tt0379818,I - Proud to be an Indian,2004.0,129.0,6.1,522.0,"Action, Crime, Drama            ",hindi
tt13925648,Step Out,2021.0,,8.1,28.0,Drama            ,hindi
tt9187666,Man-o-Salwa,2007.0,,8.5,8.0,Drama            ,oriya
tt1419916,Chowrasta Crossroads of Love,2009.0,120.0,6.8,15.0,Drama            ,bengali
tt0078738,Ahinsa,1979.0,103.0,4.1,10.0,"Action, Drama            ",hindi
tt1121960,Pension,1984.0,,8.4,12.0,"Drama, Family            ",bengali
tt8180482,9,2019.0,149.0,6.9,1834.0,"Fantasy, Horror, Sci-Fi            ",malayalam
tt6737262,Tikon,2017.0,21.0,8.9,17.0,"Short, Mystery, Sci-Fi            ",urdu
tt0810469,Vaanathaipola,2000.0,150.0,7.0,238.0,"Drama, Musical, Romance            ",tamil
tt1000111,Joyjatra,2004.0,119.0,8.3,763.0,Drama            ,bengali
tt10670724,Hyderabad Nawabs 2,2019.0,125.0,5.2,26.0,Comedy            ,hindi
tt0240875,Sabapathy,1941.0,153.0,6.9,118.0,Comedy            ,tamil
tt1339454,Khallas: The Beginning of End,2007.0,121.0,4.0,11.0,"Crime, Drama, Romance            ",hindi
tt5659988,November Rain,2014.0,132.0,7.7,33.0,Romance            ,nepali
tt6396296,Byomkesh Pawrbo,2016.0,156.0,6.7,728.0,"Mystery, Thriller            ",bengali
tt0303007,Santo Banto,1976.0,,6.5,8.0,,punjabi
tt0286938,Salma Pe Dil Aa Gaya,1997.0,149.0,5.8,25.0,Drama            ,hindi
tt0217632,Love You Hamesha,2001.0,,5.2,60.0,Romance            ,hindi
tt6651098,Online Gurukul,2017.0,,4.6,20.0,"Comedy, Crime, Horror            ",hindi
tt0101279,The Stranger,1991.0,97.0,8.1,3317.0,Drama            ,bengali
tt4538164,Shajarur Kanta,2015.0,178.0,5.7,165.0,Mystery            ,bengali
tt0453978,Yakeen,2005.0,116.0,5.1,693.0,"Drama, Thriller            ",hindi
tt2340680,3.0 Megapixel,2015.0,99.0,4.3,6.0,"Adventure, Drama            ",marathi
tt0215988,Mere Humsafar,1970.0,153.0,7.0,52.0,"Drama, Romance            ",hindi
tt2317337,Vicky Donor,2012.0,126.0,7.8,40082.0,"Comedy, Romance            ",hindi
tt0154820,Main Tere Liye,1988.0,,6.8,13.0,"Drama, Romance            ",hindi
tt4303968,Subhas Chandra,1966.0,130.0,8.2,39.0,"Biography, Drama, History            ",bengali
tt0233635,Ek Pal,1986.0,135.0,6.8,42.0,Drama            ,hindi
tt1225873,Aaj Ka Nanha Farishta,2000.0,,6.4,7.0,"Action, Crime, Thriller            ",hindi
tt0343048,Surakshaa,1995.0,148.0,4.1,186.0,"Action, Romance, Thriller            ",hindi
tt0419468,Baabul,2006.0,169.0,5.4,3096.0,"Drama, Family, Romance            ",hindi
tt0260740,Bhakta Markandeya,,,6.8,8.0,Drama            ,telugu
tt6467562,Careful,2017.0,120.0,4.3,10.0,"Crime, Drama, Thriller            ",malayalam
tt5092096,Keechaka,2015.0,112.0,6.8,16.0,Thriller            ,telugu
tt0286505,Bhairavi,1996.0,145.0,5.6,33.0,"Drama, Musical, Romance            ",hindi
tt0200838,Marana Simhasanam,1999.0,61.0,6.1,89.0,Drama            ,malayalam
tt1618430,Dum Maaro Dum,2011.0,128.0,6.2,3837.0,"Action, Crime, Drama            ",hindi
tt6929604,Goodalochana,2017.0,149.0,4.2,198.0,Comedy            ,malayalam
tt0080653,Friendship,1980.0,152.0,6.7,912.0,"Action, Crime, Drama            ",hindi
tt3402570,Ammailu Abbailu,2003.0,,5.6,39.0,Romance            ,telugu
tt1992257,Toss: A Flip of Destiny,2009.0,,6.3,10.0,"Crime, Drama, Thriller            ",punjabi
tt4245492,Jamaibabu Zindabad,2001.0,160.0,6.0,19.0,"Drama, Family, Musical            ",bengali
tt3368222,Angry Indian Goddesses,2015.0,115.0,7.0,2701.0,"Comedy, Drama            ",hindi
tt11428412,Atanka,1986.0,122.0,8.7,18.0,Drama            ,bengali
tt0158142,Ramudu Bheemudu,1964.0,167.0,7.5,72.0,"Comedy, Drama            ",telugu
tt10128076,Vaai Kozhuppu,,133.0,3.6,5.0,,tamil
tt2343847,Zenda,2009.0,118.0,7.0,404.0,"Drama, Thriller            ",marathi
tt6506096,Buchcha,2017.0,89.0,7.2,6.0,"Adventure, Drama, Family            ",hindi
tt0389522,War & Love,2003.0,,2.2,181.0,"Action, Romance, Thriller            ",malayalam
tt1579541,Evaraina Eppudaina,2009.0,,4.8,49.0,Romance            ,telugu
tt2866778,Sound Thoma,2013.0,160.0,4.5,270.0,"Comedy, Drama, Romance            ",malayalam
tt5610220,Khaemae Mein Matt Jhankain,2016.0,45.0,8.0,10.0,Fantasy            ,oriya
tt2266865,The Kingdom of Mister Edhi,2011.0,82.0,8.7,6.0,Documentary            ,urdu
tt5183328, Madam Secretary,,44.0,7.6,317.0,Drama            ,oriya
tt1582597,Sathyam,2008.0,137.0,5.1,197.0,"Action, Drama            ",telugu
tt3809990,Thoda Pyaar Zyada Love,,70.0,8.2,27.0,"Comedy, Romance            ",urdu
tt3626076,Rodina,,110.0,5.5,356.0,Drama            ,kashmiri
tt0353325,Customs Diary,1993.0,,5.4,32.0,"Action, Crime, Drama            ",malayalam
tt0396610,Ganga Bani Shola,1992.0,,5.0,7.0,"Action, Thriller            ",hindi
tt5716440,Rudro,2016.0,,6.0,7.0,Action            ,bengali
tt0390831,Alo,2003.0,,7.2,124.0,Family            ,bengali
tt1405499,Eti,2008.0,150.0,7.2,12.0,Romance            ,bengali
tt10553494,Sarvajanikarige Suvarnavakasha,2019.0,121.0,4.9,34.0,"Comedy, Drama            ",kannada
tt2556000,Ek Lootera,2001.0,,6.8,8.0,Action            ,hindi
tt0404240,Mission Mumbai,2004.0,117.0,3.9,24.0,Action            ,hindi
tt0884855,Devdas,2006.0,175.0,5.1,322.0,Romance            ,telugu
tt1255873,Hari Puttar: A Comedy of Terrors,2008.0,90.0,1.9,283.0,"Comedy, Drama, Family            ",hindi
tt6464466,Aahat,1982.0,154.0,8.0,8.0,Drama            ,oriya
tt4318038,Vaadaa,2010.0,143.0,3.1,9.0,Action            ,tamil
tt0355914,The Prince,,140.0,4.4,178.0,"Action, Thriller            ",malayalam
tt8743090,Ilayaraja,2019.0,141.0,7.9,298.0,Drama            ,malayalam
tt10556036,Jiivi,2019.0,122.0,7.8,1270.0,"Drama, Thriller            ",tamil
tt1499935,Shadow,,,4.9,55.0,"Action, Crime, Drama            ",punjabi
tt5227468,Beiimaan Love,2016.0,120.0,2.8,435.0,"Drama, Romance, Thriller            ",hindi
tt2094870,Krishnanum Radhayum,2011.0,,2.1,322.0,Romance            ,malayalam
tt0093299,Jawab Hum Denge,1987.0,135.0,5.8,35.0,Action            ,hindi
tt11422924,Freakens,2019.0,124.0,6.6,7.0,"Comedy, Drama            ",malayalam
tt10351328,Kaarmoda Saridu,2019.0,105.0,7.8,17.0,"Comedy, Family, Thriller            ",kannada
tt0054059,Manzil,,120.0,7.2,52.0,"Drama, Romance            ",bhojpuri
tt0329620,Soch,2002.0,145.0,4.4,85.0,"Drama, Mystery, Thriller            ",hindi
tt4949202,Bitnoon,2015.0,120.0,5.9,31.0,Comedy            ,bengali
tt6567396,Yaman,2017.0,152.0,6.2,483.0,"Action, Drama, Thriller            ",telugu
tt2109200,Shakal Pe Mat Ja,2011.0,140.0,4.9,39.0,"Comedy, Crime, Drama            ",urdu
tt0317985,Pehla Pehla Pyar,1994.0,,5.2,106.0,"Comedy, Drama, Romance            ",hindi
tt0317807,Kanmani,1994.0,137.0,4.2,6.0,"Drama, Romance            ",tamil
tt0353485,Georgekutty C/O Georgekutty,1991.0,,6.6,117.0,"Comedy, Drama            ",malayalam
tt4417118, Madam Secretary,,45.0,7.7,389.0,Drama            ,nepali
tt7227216,Mazaaq Raat,,,8.3,20.0,Comedy            ,urdu
tt0497620,Fun: Can Be Dangerous Sometimes,2005.0,138.0,3.2,71.0,Thriller            ,hindi
tt0056998,Dil Hi To Hai,1963.0,128.0,7.1,122.0,"Comedy, Drama, Romance            ",hindi
tt1587741,Amrita Kumbher Sandhaney,1982.0,,7.3,16.0,Drama            ,bengali
tt9389852,Prementha Panichese Narayana,2019.0,122.0,7.0,20.0,Drama            ,telugu
tt2370244,Action,2013.0,146.0,5.0,83.0,Comedy            ,tamil
tt8042234,Kalavani Mappillai,2018.0,,5.1,36.0,"Comedy, Romance            ",tamil
tt3539342,Chintoo 2: Khajinyachi Chittarkatha,2013.0,,7.5,12.0,"Family, Thriller            ",marathi
tt1553000,Homam,2008.0,148.0,5.8,68.0,Action            ,telugu
tt2450716,Semester 8,2012.0,,7.7,18.0,"Short, Comedy, Drama            ",malayalam
tt5490812,Ekla Akash,2012.0,,6.2,58.0,Drama            ,bengali
tt12357758,Climax,,52.0,2.0,191.0,"Action, Horror, Thriller            ",telugu
tt2224541,Tutiya Dil,2012.0,127.0,5.0,34.0,Romance            ,hindi
tt0234174,Main Sunder Hoon,1971.0,147.0,6.5,47.0,"Comedy, Drama, Romance            ",hindi
tt7297844,Kathanayagan,2017.0,122.0,4.4,176.0,Comedy            ,tamil
tt1545718,Shatarupa,1989.0,,5.8,18.0,Drama            ,bengali
tt0158217,Shravan Kumar,1984.0,,7.5,8.0,Drama            ,hindi
tt3908834,Long Dark Road,2014.0,68.0,7.7,45.0,"Crime, Drama, Thriller            ",hindi
tt0292051,Kilikonchal,1984.0,,7.1,9.0,,malayalam
tt0271693,Oru Abhibhashakante Case Diary,1995.0,129.0,6.8,241.0,"Mystery, Thriller            ",malayalam
tt0196635,International Khiladi,1999.0,175.0,4.8,2053.0,"Action, Crime, Drama            ",hindi
tt0430109,Freedom,2004.0,133.0,2.4,9.0,"Action, Drama            ",malayalam
tt0256718,Devadas,1953.0,171.0,8.0,22.0,Drama            ,tamil
tt5167532,Budugu,2015.0,124.0,4.9,30.0,Thriller            ,telugu
tt7693236,Nuvvu Thopu Raa,2019.0,150.0,6.9,44.0,Drama            ,telugu
tt0271575,Jagratha,1989.0,134.0,7.4,591.0,"Crime, Mystery, Thriller            ",malayalam
tt5479606,Sata Lota Pan Sagla Khota,2015.0,133.0,5.4,11.0,Comedy            ,marathi
tt1504463,Pranadata,1991.0,,7.4,9.0,,telugu
tt1852819,Kabaddi Ikk Mohabbat,2010.0,158.0,5.5,10.0,Sport            ,punjabi
tt0484376,Veeri Veeri Gummadi Pandu,2005.0,136.0,5.3,9.0,Drama            ,telugu
tt8389836,Rubb Rakha,2018.0,133.0,4.0,9.0,Drama            ,punjabi
tt4947956,Thokar,2004.0,142.0,8.0,14.0,"Action, Drama            ",kannada
tt4714202,Ramad,2017.0,142.0,7.5,38.0,"Drama, Thriller            ",hindi
tt0053625,Baghdad Thirudan,1960.0,,6.9,14.0,,tamil
tt10505592,Asche Bochor Abar Hobe,,125.0,7.4,14.0,Romance            ,bengali
tt0044360,Anhonee,1952.0,155.0,7.3,75.0,"Drama, Romance, Thriller            ",oriya
tt0172980,Pehla Nasha,1993.0,131.0,5.0,318.0,"Mystery, Romance, Thriller            ",hindi
tt4338852,Markandeyan,2011.0,,5.7,9.0,,tamil
tt4579982,Ishq Click,2016.0,165.0,4.3,87.0,"Drama, Romance            ",hindi
tt0308347,Haan Maine Bhi Pyaar Kiya,2002.0,174.0,3.7,1256.0,"Drama, Musical, Romance            ",hindi
tt0259492,Pattanathil Bhootham,1967.0,166.0,7.3,124.0,"Action, Comedy, Fantasy            ",tamil
tt3260588,Bin Phere Free Me Tere,2013.0,131.0,4.5,22.0,Comedy            ,hindi
tt0318114,Teen Bhubaner Parey,1969.0,151.0,8.4,54.0,Drama            ,bengali
tt0155664,Dhavani Kannavukal,1984.0,148.0,7.0,142.0,Drama            ,tamil
tt0293456,Nilagiri Express,1968.0,133.0,6.8,19.0,"Mystery, Thriller            ",tamil
tt0390365,Persons of Interest,2004.0,63.0,7.5,71.0,Documentary            ,urdu
tt1363125,Naughty @ 40,2011.0,108.0,2.5,287.0,"Comedy, Drama            ",hindi
tt9626392,Rameshan Oru Peralla,2019.0,120.0,6.0,50.0,"Drama, Thriller            ",malayalam
tt0386543,Jaandaar,1979.0,,4.6,5.0,"Action, Crime, Thriller            ",hindi
tt0155773,Jamadagni,1988.0,,8.7,7.0,Action            ,telugu
tt11822508,Muqaddar,,,7.8,16.0,Drama            ,urdu
tt4479178,A New Love Ishtory,2013.0,140.0,6.0,80.0,Romance            ,hindi
tt0235567,Mangamma,1998.0,,6.6,7.0,,malayalam
tt0249795,Maya Bazaar,1957.0,192.0,9.1,4216.0,"Comedy, Drama            ",tamil
tt0280405,Agni pushpam,1976.0,,8.1,7.0,Drama            ,malayalam
tt0264145,Velugu Needalu,1964.0,174.0,7.4,25.0,Drama            ,telugu
tt0374112,Paapi Pet Ka Sawaal Hai,1984.0,,5.2,20.0,Drama            ,hindi
tt0359215,Elaan-E-Jung,1989.0,149.0,5.7,80.0,Action            ,hindi
tt4511480,Chaali Polilu,2014.0,,6.7,18.0,,tulu
tt6080746,Raag Desh,2017.0,135.0,8.2,371.0,"Action, Drama, History            ",hindi
tt7981494,Sekharam Gari Abbayi,2017.0,,7.7,17.0,Drama            ,telugu
tt0355788,Mr. Clean,1996.0,,5.2,44.0,"Comedy, Drama            ",malayalam
tt0245978,Janumada Jodi,1996.0,140.0,8.3,75.0,"Drama, Romance            ",kannada
tt12886356,Choroibeti: A Journey,2020.0,97.0,9.0,26.0,Drama            ,bengali
tt0273304,Kaikudunna Nilavu,1998.0,,5.3,77.0,"Drama, Romance            ",malayalam
tt7250834,The Last Tale of Kayenaat,2016.0,140.0,5.9,22.0,Thriller            ,hindi
tt9529036,Taleem,2016.0,,7.6,7.0,Drama            ,marathi
tt2779656,The Hitlist,2012.0,129.0,4.9,16.0,Action            ,malayalam
tt2532814,Mero Love Story,2011.0,,6.6,15.0,Romance            ,nepali
tt0286934,Safari,1999.0,,4.5,239.0,"Action, Adventure, Romance            ",hindi
tt0257786,Iddaru Dongalu,1984.0,,5.3,6.0,"Drama, Action, Comedy            ",telugu
tt1785333,Chittagong,2012.0,105.0,7.3,1535.0,"Action, Drama, War            ",bengali
tt0250418,Hassan Da Chor,1991.0,,5.3,6.0,,urdu
tt7169860,Kandhakottai,2009.0,147.0,5.2,20.0,"Action, Romance            ",tamil
tt1359552,Antaheen,2009.0,120.0,7.9,1510.0,"Drama, Romance            ",bengali
tt6260642,Uppu Huli Khara,2017.0,127.0,5.6,19.0,Comedy            ,kannada
tt0465376,Aisa Kyon Hota Hai?,2006.0,,4.0,20.0,"Action, Crime, Drama            ",hindi
tt0135515,Krishna,,156.0,4.7,309.0,"Action, Drama, Romance            ",hindi
tt1737189,Josh,,160.0,6.1,302.0,Action            ,bengali
tt1414569,Shivarathri Mahatme,1964.0,162.0,7.6,9.0,Fantasy            ,kannada
tt0254213,Charana Daasi,1956.0,,6.6,7.0,Drama            ,tamil
tt1634329,Fruit & Nut,2009.0,90.0,2.8,70.0,"Comedy, Crime, Drama            ",hindi
tt1416753,Mayura,1975.0,178.0,8.2,236.0,"Drama, History            ",kannada
tt1073653,Alibhai,2007.0,,3.2,287.0,Action            ,malayalam
